Overall_Position,Gender_Position,Category_Position,Category,Race_No,Country ,Official_Time,Net_Time,tenkm_Time,Half_Way_Time,thirtykm_Time
653,605,653,MR1,A5849,Hong Kong SAR,14709,14570,3691,7288,10273
654,606,654,MR1,A3263,Hong Kong SAR,14710,14621,3254,6823,9959
655,607,655,MR1,A2709,Hong Kong SAR,14711,14707,3023,6593,9985
657,609,657,MR1,A5121,Hong Kong SAR,14711,14708,3243,7015,10013
658,610,658,MR1,A4333,Hong Kong SAR,14712,14665,3356,7094,10218
660,612,660,MR1,A4338,Hong Kong SAR,14715,14645,3412,7075,10149
661,613,661,MR1,A4327,Hong Kong SAR,14716,14430,3682,7069,10001
662,614,662,MR1,A8273,China,14717,14487,3413,6757,9983
663,615,663,MR1,A3897,Hong Kong SAR,14717,14346,3918,7535,10456
664,616,664,MR1,A5301,China,14722,14666,3463,7086,10073
665,617,665,MR1,A5423,Taiwan,14730,14374,3987,7556,10423
666,49,666,MR1,A1035,Hong Kong SAR,14731,14427,3920,7632,10492
667,618,667,MR1,A4780,Hong Kong SAR,14731,14718,3394,7235,10291
668,619,668,MR1,A6901,Hong Kong SAR,14736,14543,3632,7254,10157
669,620,669,MR1,A7281,China,14741,14710,3338,7044,10057
670,621,670,MR1,A4428,China,14742,14510,3840,7377,10319
671,622,671,MR1,A7771,Hong Kong SAR,14743,14741,3212,6947,10056
672,623,672,MR1,A5458,Hong Kong SAR,14747,14736,3343,7067,10127
673,50,673,MR1,A3345,Hong Kong SAR,14747,14737,3317,7068,10127
674,51,674,MR1,A4295,Japan,14749,14732,3523,7279,10239
675,624,675,MR1,A8889,China,14754,14735,3292,6767,9878
676,625,676,MR1,A6163,Macao SAR,14755,14574,3433,7061,10127
677,626,677,MR1,A8337,Hong Kong SAR,14763,14626,3691,7335,10339
678,627,678,MR1,A4052,Hong Kong SAR,14763,14579,3614,7313,10365
679,628,679,MR1,A3665,China,14764,14570,3702,7279,10201
680,629,680,MR1,A1149,Hong Kong SAR,14767,14754,3498,7220,10390
681,630,681,MR1,A3289,Hong Kong SAR,14768,14483,3620,6970,9817
682,631,682,MR1,A2585,China,14770,14655,3720,7377,10404
683,632,683,MR1,A5288,China,14771,14748,3184,6799,9911
684,633,684,MR1,A5446,China,14771,14716,3446,7061,10016
685,634,685,MR1,A5536,Hong Kong SAR,14773,14673,3535,7259,10328
686,635,686,MR1,A3341,China,14775,14699,3298,6923,10004
687,636,687,MR1,A6705,Hong Kong SAR,14780,14601,3695,7298,10243
688,637,688,MR1,A4064,Hong Kong SAR,14783,14752,3272,6932,9986
689,638,689,MR1,A9003,China,14783,14777,3437,7177,10314
690,639,690,MR1,A1069,Hong Kong SAR,14784,14710,3473,7282,10389
691,640,691,MR1,A4383,Hong Kong SAR,14788,14721,3560,7293,10193
692,641,692,MR1,A8357,China,14792,14760,3592,7301,10362
693,642,693,MR1,A1539,China,14807,14795,3296,7016,10059
694,643,694,MR1,A3832,Hong Kong SAR,14807,14805,2950,6512,9837
695,644,695,MR1,A0078,Hong Kong SAR,14810,14790,3348,7189,10283
696,645,696,MR1,A4301,Hong Kong SAR,14811,14550,3880,7583,10525
697,52,697,MR1,A4895,Hong Kong SAR,14821,14632,3704,7399,10440
698,646,698,MR1,A9042,Hong Kong SAR,14825,14488,4188,7899,10728
699,647,699,MR1,A0181,Hong Kong SAR,14826,14446,3783,7301,10208
700,648,700,MR1,A4614,Hong Kong SAR,14833,14615,3984,7673,10614
701,649,701,MR1,A5767,Hong Kong SAR,14833,14794,3332,7059,10120
702,650,702,MR1,A5244,Hong Kong SAR,14840,14836,3171,6907,10076
703,651,703,MR1,A4210,Hong Kong SAR,14845,14563,4074,7879,10764
704,652,704,MR1,A2404,France,14849,14581,3740,7334,10347
705,653,705,MR1,A4206,France,14850,14581,3740,7334,10348
706,654,706,MR1,A1783,Canada,14850,14813,3419,7394,10421
707,655,707,MR1,A5072,Hong Kong SAR,14853,14801,3590,7441,10466
708,656,708,MR1,A2602,Hong Kong SAR,14856,14721,3588,7245,10318
709,657,709,MR1,A6554,Hong Kong SAR,14856,14836,3195,6909,9995
710,658,710,MR1,A8512,Hong Kong SAR,14859,14796,3298,6931,10164
711,659,711,MR1,A4140,Hong Kong SAR,14859,14662,3500,7070,10110
712,660,712,MR1,A3980,Hong Kong SAR,14859,14762,3322,6915,9910
713,661,713,MR1,A6189,Indonesia,14867,14799,3569,7299,10274
714,662,714,MR1,A2025,Hong Kong SAR,14868,14690,3715,7360,10336
715,663,715,MR1,A1860,Hong Kong SAR,14870,14861,3647,7529,10734
716,664,716,MR1,A7280,Hong Kong SAR,14872,14840,3418,7049,10113
717,665,717,MR1,A0473,Hong Kong SAR,14873,14870,3252,6922,10038
718,666,718,MR1,A5695,China,14875,14870,3441,7300,10374
720,667,720,MR1,A3771,Macao SAR,14879,14795,3643,7425,10452
721,668,721,MR1,A3997,Hong Kong SAR,14880,14690,3698,7237,10242
722,669,722,MR1,A3936,Hong Kong SAR,14880,14875,3202,6758,9795
723,670,723,MR1,A2380,China,14881,14724,3895,7569,10513
724,671,724,MR1,A6615,China,14883,14880,3264,6927,9933
725,54,725,MR1,A7910,China,14883,14776,3672,7466,10508
726,672,726,MR1,A6883,Hong Kong SAR,14886,14803,3621,7359,10400
727,673,727,MR1,A2853,China,14891,14564,4174,7762,10586
728,674,728,MR1,A3097,Hong Kong SAR,14894,14886,3427,7157,10313
729,675,729,MR1,A6850,Hong Kong SAR,14897,14884,3461,7298,10366
730,676,730,MR1,A4184,Hong Kong SAR,14899,14886,3413,7207,10370
731,677,731,MR1,A7685,Hong Kong SAR,14900,14744,3484,7149,10199
732,678,732,MR1,A2951,Hong Kong SAR,14901,14730,3634,7323,10346
733,679,733,MR1,A4228,Hong Kong SAR,14902,14685,3620,7386,10390
734,680,734,MR1,A0291,Hong Kong SAR,14902,14406,4241,7862,10795
735,681,735,MR1,A5428,Taiwan,14904,14884,3131,6891,10015
736,55,736,MR1,A4809,China,14906,14706,3657,7244,10235
737,682,737,MR1,A6353,China,14906,14838,3481,7191,10255
738,683,738,MR1,A5233,Hong Kong SAR,14907,14904,3215,6844,9819
739,684,739,MR1,A7529,Macao SAR,14912,14827,3642,7424,10452
740,685,740,MR1,A7271,Singapore,14913,14886,3414,7043,10249
741,686,741,MR1,A0866,Hong Kong SAR,14915,14904,3055,6824,10096
742,687,742,MR1,A0933,Hong Kong SAR,14921,14723,4025,7594,10484
743,688,743,MR1,A5999,Japan,14922,14859,3398,7042,10093
744,689,744,MR1,A1925,Malaysia,14923,14621,4032,7776,10665
745,690,745,MR1,A0261,Hong Kong SAR,14928,14692,3601,7271,10355
746,691,746,MR1,A6864,Hong Kong SAR,14929,14723,3425,6949,9993
747,56,747,MR1,A6788,Taiwan,14933,14811,3505,7210,10301
748,692,748,MR1,A3978,Hong Kong SAR,14934,14920,3309,7025,10175
749,693,749,MR1,A0495,China,14935,14773,3622,7311,10290
750,694,750,MR1,A7964,Hong Kong SAR,14936,14882,3365,6974,10052
751,695,751,MR1,A0745,Hong Kong SAR,14937,14901,3269,6900,9900
752,57,752,MR1,A6268,Hong Kong SAR,14937,14934,3108,6825,10116
753,696,753,MR1,A8069,Hong Kong SAR,14938,14760,3715,7403,10399
754,697,754,MR1,A0133,Hong Kong SAR,14939,14677,3943,7529,10408
755,58,755,MR1,A4307,Hong Kong SAR,14940,14711,3847,7368,10374
756,698,756,MR1,A0406,Hong Kong SAR,14940,14918,3113,6848,10133
757,699,757,MR1,A8138,Hong Kong SAR,14941,14796,3517,7263,10378
758,700,758,MR1,A6232,China,14946,14558,4318,8043,10799
759,701,759,MR1,A6176,Hong Kong SAR,14947,14933,3366,7089,10116
760,702,760,MR1,A8693,Japan,14947,14932,3488,7284,10267
761,703,761,MR1,A3541,Hong Kong SAR,14949,14700,3800,7432,10415
762,704,762,MR1,A1082,Hong Kong SAR,14953,14904,3540,7324,10487
763,705,763,MR1,A2527,China,14955,14870,3708,7430,10534
764,706,764,MR1,A7226,China,14956,14802,3792,7452,10400
765,707,765,MR1,A5918,Hong Kong SAR,14958,14891,3560,7390,10533
766,708,766,MR1,A8217,China,14963,14837,3468,6974,10066
